,Date,Open,High,Low,Close,Adj Close,Volume,Company
46,Nov 04 2021,331.07,338.63,329.33,335.43,334.99,4819500,Mastercard
47,Nov 03 2021,328.50,329.58,323.34,329.43,329.00,3952500,Mastercard
48,Nov 02 2021,335.13,335.77,326.70,328.48,328.05,5375300,Mastercard
49,Nov 01 2021,335.25,340.90,332.88,334.05,333.61,5126200,Mastercard
50,Oct 29 2021,331.24,338.15,331.11,335.52,335.08,5843700,Mastercard
51,Oct 28 2021,344.17,350.49,328.87,333.03,332.59,9505100,Mastercard
52,Oct 27 2021,348.00,351.12,333.80,335.72,335.28,9652700,Mastercard
53,Oct 26 2021,363.38,367.35,356.81,357.32,356.85,3320100,Mastercard
54,Oct 25 2021,362.46,364.30,358.79,360.86,360.39,2447900,Mastercard
55,Oct 22 2021,356.68,361.64,354.90,358.67,358.20,2774400,Mastercard
56,Oct 21 2021,354.60,356.38,347.27,356.21,355.74,2516300,Mastercard
57,Oct 20 2021,361.70,362.49,356.00,356.77,356.30,2796200,Mastercard
58,Oct 19 2021,358.40,362.29,357.61,362.10,361.63,2835400,Mastercard
59,Oct 18 2021,353.96,359.94,350.23,358.44,357.97,3280900,Mastercard
60,Oct 15 2021,349.00,356.61,347.74,356.00,355.53,4046200,Mastercard
61,Oct 14 2021,343.84,345.81,340.83,344.58,344.13,4083800,Mastercard
62,Oct 13 2021,346.25,349.50,336.98,342.35,341.90,3755700,Mastercard
63,Oct 12 2021,348.65,350.00,344.62,345.34,344.89,3042900,Mastercard
64,Oct 11 2021,353.95,354.88,346.90,347.15,346.70,2769800,Mastercard
65,Oct 08 2021,356.00,360.37,354.21,354.96,354.49,2336700,Mastercard
66,Oct 07 2021,349.00,357.90,349.00,353.91,353.45,3209200,Mastercard
67,Oct 06 2021,340.01,348.88,339.11,348.69,347.79,3712000,Mastercard
68,Oct 05 2021,347.56,348.57,342.93,343.21,342.33,4724100,Mastercard
69,Oct 04 2021,359.93,360.65,339.34,344.20,343.32,7901500,Mastercard
70,Oct 01 2021,349.83,363.18,347.16,360.18,359.25,5227300,Mastercard
71,Sep 30 2021,354.74,356.00,347.40,347.68,346.79,4393300,Mastercard
72,Sep 29 2021,352.81,357.18,352.41,353.19,352.28,2808800,Mastercard
73,Sep 28 2021,355.50,356.00,349.05,351.18,350.28,3266900,Mastercard
74,Sep 27 2021,357.05,362.59,355.16,356.77,355.85,4158000,Mastercard
75,Sep 24 2021,354.03,359.93,352.76,358.16,357.24,3306200,Mastercard
76,Sep 23 2021,345.74,354.79,345.20,354.07,353.16,4783200,Mastercard
77,Sep 22 2021,339.30,343.87,338.54,343.41,342.53,3238800,Mastercard
78,Sep 21 2021,342.20,343.18,337.28,337.38,336.51,2967300,Mastercard
79,Sep 20 2021,338.32,341.11,335.62,339.69,338.82,3956600,Mastercard
80,Sep 17 2021,344.00,346.00,340.77,343.04,342.16,5527500,Mastercard
81,Sep 16 2021,345.41,347.68,344.69,346.31,345.42,3771100,Mastercard
82,Sep 15 2021,347.00,347.53,342.76,344.75,343.86,3833500,Mastercard
83,Sep 14 2021,349.68,349.88,345.25,345.80,344.91,3281900,Mastercard
84,Sep 13 2021,350.00,351.99,346.36,347.82,346.93,3234200,Mastercard
85,Sep 10 2021,354.93,355.00,347.02,347.39,346.50,3435300,Mastercard
86,Sep 09 2021,350.71,353.64,349.92,351.41,350.51,3716200,Mastercard
87,Sep 08 2021,345.00,352.00,345.00,351.04,350.14,5054500,Mastercard
88,Sep 07 2021,344.89,348.00,343.02,344.71,343.82,4764300,Mastercard
89,Sep 03 2021,339.93,344.14,338.93,340.23,339.36,5171000,Mastercard
90,Sep 02 2021,350.51,350.54,339.33,341.28,340.40,7412000,Mastercard
91,Sep 01 2021,347.38,352.05,347.30,349.57,348.67,4499600,Mastercard
92,Aug 31 2021,352.94,355.22,344.68,346.23,345.34,6780400,Mastercard
93,Aug 30 2021,354.80,358.04,352.25,353.05,352.14,4032100,Mastercard
94,Aug 27 2021,352.46,356.50,351.65,355.73,354.82,3695900,Mastercard
95,Aug 26 2021,358.00,358.20,351.80,352.86,351.95,3946300,Mastercard
96,Aug 25 2021,361.96,362.40,358.50,359.10,358.18,2340400,Mastercard
97,Aug 24 2021,363.03,366.10,361.47,361.78,360.85,3032000,Mastercard
98,Aug 23 2021,357.47,362.24,356.75,361.01,360.08,3537900,Mastercard
99,Aug 20 2021,357.36,358.32,353.33,354.99,354.08,4135200,Mastercard
100,Aug 19 2021,356.90,360.14,354.72,357.31,356.39,2727900,Mastercard
101,Aug 18 2021,361.18,365.68,360.59,360.95,360.02,2774500,Mastercard
102,Aug 17 2021,362.00,364.46,359.79,363.23,362.30,2812800,Mastercard
103,Aug 16 2021,360.50,363.81,356.62,363.56,362.63,2937300,Mastercard
104,Aug 13 2021,362.26,363.50,360.63,362.75,361.82,2304600,Mastercard
105,Aug 12 2021,362.57,363.22,357.85,361.98,361.05,3802900,Mastercard
106,Aug 11 2021,368.55,369.96,363.75,364.24,363.30,3267700,Mastercard
107,Aug 10 2021,372.29,372.75,364.11,367.84,366.89,3225000,Mastercard
108,Aug 09 2021,374.19,374.50,368.89,370.68,369.73,2400800,Mastercard
109,Aug 06 2021,371.42,375.50,371.00,374.53,373.57,2038500,Mastercard
110,Aug 05 2021,368.20,371.96,367.00,371.94,370.98,2562400,Mastercard
111,Aug 04 2021,367.28,369.26,363.43,368.01,367.06,3203200,Mastercard
112,Aug 03 2021,376.66,376.67,359.57,367.60,366.65,6328500,Mastercard
113,Aug 02 2021,389.30,389.98,373.80,375.26,374.30,3430300,Mastercard
114,Jul 30 2021,389.00,389.00,383.08,385.94,384.95,2532900,Mastercard
115,Jul 29 2021,387.50,394.74,387.50,388.81,387.81,3774000,Mastercard
116,Jul 28 2021,391.62,391.73,382.33,383.44,382.45,3372600,Mastercard
117,Jul 27 2021,390.00,395.28,385.89,390.27,389.27,2783800,Mastercard
118,Jul 26 2021,391.67,392.89,388.27,392.80,391.79,2285800,Mastercard
119,Jul 23 2021,385.09,394.50,385.09,393.26,392.25,3720300,Mastercard
120,Jul 22 2021,380.30,382.86,377.05,382.16,381.18,4180300,Mastercard
121,Jul 21 2021,376.03,380.90,375.05,380.06,379.08,2393100,Mastercard
122,Jul 20 2021,367.00,376.60,365.27,374.39,373.43,3542200,Mastercard
123,Jul 19 2021,378.00,378.60,363.37,365.45,364.51,6814400,Mastercard
124,Jul 16 2021,393.15,393.46,385.33,387.12,386.12,2706500,Mastercard
125,Jul 15 2021,390.14,393.30,387.45,390.23,389.23,3773000,Mastercard
126,Jul 14 2021,382.98,391.63,382.98,390.80,389.80,4140500,Mastercard
127,Jul 13 2021,375.55,386.64,375.55,383.71,382.72,5161000,Mastercard
128,Jul 12 2021,375.00,376.07,372.08,375.56,374.59,2648300,Mastercard
129,Jul 09 2021,371.85,373.48,369.89,372.94,371.98,2404800,Mastercard
130,Jul 08 2021,367.50,370.59,365.65,370.19,369.24,2809000,Mastercard
131,Jul 07 2021,376.79,378.15,372.45,373.92,372.52,3176600,Mastercard
132,Jul 06 2021,376.65,378.24,371.50,376.12,374.71,2740500,Mastercard
133,Jul 02 2021,372.69,375.49,372.15,375.03,373.63,2786500,Mastercard
134,Jul 01 2021,366.05,371.21,365.60,370.71,369.32,3108500,Mastercard
135,Jun 30 2021,367.95,370.17,364.27,365.09,363.72,2884900,Mastercard
136,Jun 29 2021,369.01,371.39,367.91,368.00,366.62,3394300,Mastercard
137,Jun 28 2021,380.92,380.92,365.12,367.68,366.30,4800300,Mastercard
138,Jun 25 2021,375.45,379.65,373.33,379.61,378.19,3983900,Mastercard
139,Jun 24 2021,379.00,380.06,372.90,374.75,373.35,2788200,Mastercard
140,Jun 23 2021,378.00,378.72,374.29,375.14,373.74,2241800,Mastercard
141,Jun 22 2021,373.99,378.76,372.02,378.04,376.62,3582700,Mastercard
142,Jun 21 2021,368.62,376.45,366.20,373.09,371.69,3094600,Mastercard
143,Jun 18 2021,362.12,370.38,362.00,367.42,366.04,5009400,Mastercard
144,Jun 17 2021,363.50,369.15,361.23,367.29,365.91,3824900,Mastercard
145,Jun 16 2021,369.38,369.38,361.30,363.82,362.46,3081000,Mastercard
146,Jun 15 2021,367.34,368.75,362.74,368.12,366.74,3562500,Mastercard
147,Jun 14 2021,366.00,366.63,362.10,366.52,365.15,2515300,Mastercard
148,Jun 11 2021,365.54,366.85,363.80,365.50,364.13,2708300,Mastercard
149,Jun 10 2021,364.69,365.64,361.96,364.30,362.94,2460200,Mastercard
150,Jun 09 2021,366.94,369.32,363.33,363.33,361.97,2520900,Mastercard
151,Jun 08 2021,365.00,367.68,363.23,365.26,363.89,3224200,Mastercard
152,Jun 07 2021,367.80,371.35,363.28,364.08,362.72,2133400,Mastercard
153,Jun 04 2021,364.31,366.63,363.70,366.02,364.65,2295200,Mastercard
154,Jun 03 2021,363.36,366.69,361.73,361.82,360.47,2605900,Mastercard
155,Jun 02 2021,363.53,371.17,362.88,366.85,365.48,3531000,Mastercard
156,Jun 01 2021,364.48,365.40,359.54,359.79,358.44,3119700,Mastercard
157,May 28 2021,363.50,365.41,360.42,360.58,359.23,3624300,Mastercard
158,May 27 2021,364.55,366.40,360.54,362.00,360.64,5416300,Mastercard
159,May 26 2021,369.00,369.91,362.05,362.65,361.29,3101900,Mastercard
160,May 25 2021,373.13,373.75,366.82,367.22,365.84,3916300,Mastercard
161,May 24 2021,370.08,373.74,369.64,372.38,370.99,2351500,Mastercard
162,May 21 2021,369.14,372.53,367.46,367.60,366.22,2708700,Mastercard
163,May 20 2021,362.94,369.41,362.49,367.70,366.32,4087500,Mastercard
164,May 19 2021,357.33,361.15,355.37,360.98,359.63,3577900,Mastercard
165,May 18 2021,367.00,369.84,362.88,363.07,361.71,3421200,Mastercard
166,May 17 2021,362.30,364.06,358.06,363.30,361.94,2511600,Mastercard
167,May 14 2021,363.03,364.71,361.49,363.91,362.55,2959700,Mastercard
168,May 13 2021,359.33,362.84,357.92,360.02,358.67,2626000,Mastercard
169,May 12 2021,364.75,365.38,355.64,356.62,355.28,3293200,Mastercard
170,May 11 2021,361.01,368.93,359.27,367.61,366.23,3073100,Mastercard
171,May 10 2021,375.79,376.00,365.41,366.34,364.97,3193700,Mastercard
172,May 07 2021,377.26,378.64,373.56,375.40,373.99,2935900,Mastercard
173,May 06 2021,371.14,375.73,365.70,375.48,374.07,3787300,Mastercard
174,May 05 2021,377.93,379.64,368.03,369.14,367.76,2993900,Mastercard
175,May 04 2021,377.07,378.21,371.58,375.91,374.50,3321200,Mastercard
176,May 03 2021,385.47,386.87,376.85,379.40,377.98,3344100,Mastercard
177,Apr 30 2021,382.86,385.00,375.61,382.06,380.63,4043200,Mastercard
178,Apr 29 2021,391.50,392.39,383.81,388.95,387.49,4637100,Mastercard
179,Apr 28 2021,390.70,401.50,390.70,395.65,394.17,4065300,Mastercard
180,Apr 27 2021,388.22,390.43,386.14,389.07,387.61,2270000,Mastercard
181,Apr 26 2021,387.83,392.94,387.10,387.47,386.02,2255000,Mastercard
182,Apr 23 2021,384.35,389.88,383.46,387.06,385.61,2294800,Mastercard
183,Apr 22 2021,383.08,389.50,381.99,383.36,381.92,3713700,Mastercard
184,Apr 21 2021,378.59,384.10,376.67,383.10,381.67,2466300,Mastercard
185,Apr 20 2021,380.19,381.31,373.56,376.63,375.22,3135900,Mastercard
186,Apr 19 2021,384.90,387.74,381.32,382.16,380.73,3360900,Mastercard
187,Apr 16 2021,389.00,389.10,383.67,386.17,384.72,2725500,Mastercard
188,Apr 15 2021,381.17,387.37,380.97,386.49,385.04,2942200,Mastercard
189,Apr 14 2021,377.00,380.95,375.60,378.32,376.90,2317400,Mastercard
190,Apr 13 2021,379.06,380.10,376.80,378.13,376.71,2652800,Mastercard
191,Apr 12 2021,378.08,380.94,376.18,379.84,378.42,2896600,Mastercard
192,Apr 09 2021,376.08,380.35,374.44,380.08,378.66,2429300,Mastercard
193,Apr 08 2021,373.00,379.31,372.75,377.74,376.33,3528400,Mastercard
194,Apr 07 2021,369.14,373.96,369.00,371.08,369.25,2958300,Mastercard
195,Apr 06 2021,364.90,370.75,362.50,369.57,367.75,2661900,Mastercard
196,Apr 05 2021,366.80,370.52,364.34,368.32,366.51,2180300,Mastercard
197,Apr 01 2021,357.04,363.40,355.24,363.30,361.51,3701800,Mastercard
198,Mar 31 2021,359.59,361.50,355.78,356.05,354.30,4372600,Mastercard
199,Mar 30 2021,360.78,364.57,357.10,358.20,356.44,2885800,Mastercard
200,Mar 29 2021,364.24,365.35,358.61,362.91,361.12,4054900,Mastercard
201,Mar 26 2021,359.93,366.61,357.26,366.14,364.34,2741200,Mastercard
202,Mar 25 2021,358.01,359.47,354.15,358.36,356.59,2961800,Mastercard
203,Mar 24 2021,357.08,364.99,356.00,359.65,357.88,3550000,Mastercard
204,Mar 23 2021,359.30,359.30,353.51,355.27,353.52,3756300,Mastercard
205,Mar 22 2021,355.94,361.65,354.00,358.40,356.63,4140400,Mastercard
206,Mar 19 2021,364.80,366.28,350.14,356.51,354.75,12224300,Mastercard
207,Mar 18 2021,375.03,375.48,365.04,367.00,365.19,7205200,Mastercard
208,Mar 17 2021,381.85,385.10,375.87,378.68,376.81,3240900,Mastercard
209,Mar 16 2021,382.70,385.28,378.69,382.38,380.50,3445100,Mastercard
210,Mar 15 2021,383.31,387.86,378.64,381.76,379.88,4216200,Mastercard
211,Mar 12 2021,381.14,383.93,379.24,382.71,380.82,2467500,Mastercard
212,Mar 11 2021,385.50,389.50,382.60,384.38,382.49,3729700,Mastercard
213,Mar 10 2021,376.60,384.00,373.00,381.70,379.82,4509500,Mastercard
214,Mar 09 2021,375.00,387.32,372.72,376.52,374.67,5832800,Mastercard
215,Mar 08 2021,362.40,382.46,361.79,371.33,369.50,7213300,Mastercard
216,Mar 05 2021,354.92,361.79,346.42,360.88,359.10,4643200,Mastercard
217,Mar 04 2021,360.10,361.63,344.68,349.50,347.78,4572000,Mastercard
218,Mar 03 2021,360.00,365.43,355.45,360.25,358.48,3692300,Mastercard
219,Mar 02 2021,362.00,366.61,359.34,362.82,361.03,3559200,Mastercard
220,Mar 01 2021,360.68,366.45,359.18,362.90,361.11,4382900,Mastercard
221,Feb 26 2021,357.08,359.39,347.12,353.85,352.11,4868500,Mastercard
222,Feb 25 2021,364.56,367.32,352.21,354.57,352.82,5207500,Mastercard
223,Feb 24 2021,352.87,368.79,350.57,367.32,365.51,7467400,Mastercard
224,Feb 23 2021,340.65,354.28,338.41,350.42,348.69,6326600,Mastercard
225,Feb 22 2021,330.00,344.12,328.77,340.66,338.98,4940300,Mastercard
226,Feb 19 2021,338.44,339.00,331.00,333.17,331.53,4095800,Mastercard
227,Feb 18 2021,334.49,339.95,332.84,338.46,336.79,2393700,Mastercard
228,Feb 17 2021,339.04,340.38,335.84,337.33,335.67,2267000,Mastercard
229,Feb 16 2021,343.20,344.00,338.07,341.21,339.53,2916900,Mastercard
230,Feb 12 2021,341.33,343.12,336.70,341.00,339.32,3025100,Mastercard
231,Feb 11 2021,345.50,349.59,340.25,342.87,341.18,5110800,Mastercard
232,Feb 10 2021,335.00,335.47,332.25,334.21,332.56,4246300,Mastercard
233,Feb 09 2021,335.95,336.22,330.00,333.44,331.80,2993300,Mastercard
234,Feb 08 2021,340.00,341.49,335.53,337.03,335.37,2652800,Mastercard
235,Feb 05 2021,342.52,344.33,337.39,338.75,337.08,2964800,Mastercard
236,Feb 04 2021,335.37,343.25,335.06,340.83,339.15,4537500,Mastercard
237,Feb 03 2021,333.84,336.00,331.07,332.82,331.18,4036800,Mastercard
238,Feb 02 2021,323.45,336.16,323.45,334.37,332.72,5686000,Mastercard
239,Feb 01 2021,320.91,323.52,317.58,321.56,319.98,4930700,Mastercard
240,Jan 29 2021,323.80,325.68,312.38,316.29,314.73,7627200,Mastercard
241,Jan 28 2021,327.09,329.00,321.98,324.28,322.68,6906400,Mastercard
242,Jan 27 2021,320.36,323.00,313.12,315.49,313.94,7449400,Mastercard
243,Jan 26 2021,330.00,330.54,325.82,327.70,326.09,3503100,Mastercard
244,Jan 25 2021,327.51,329.95,317.23,329.19,327.57,6257700,Mastercard
245,Jan 22 2021,330.39,335.15,328.91,328.99,327.37,3846600,Mastercard
246,Jan 21 2021,334.41,336.86,331.75,334.44,332.79,3484900,Mastercard
247,Jan 20 2021,329.99,337.93,329.13,334.91,333.26,5081000,Mastercard
248,Jan 19 2021,326.99,329.13,324.66,325.94,324.33,4625200,Mastercard
249,Jan 15 2021,327.54,329.69,321.88,323.26,321.67,7911500,Mastercard
250,Jan 14 2021,348.69,349.58,326.69,326.93,325.32,8712200,Mastercard
251,Jan 13 2021,349.61,349.76,344.23,346.33,344.62,4125700,Mastercard
252,Jan 12 2021,347.08,348.00,336.03,342.92,341.23,4858100,Mastercard
253,Jan 11 2021,352.11,353.42,347.79,348.20,346.48,2403000,Mastercard
254,Jan 08 2021,351.36,354.98,349.49,353.85,352.11,3371500,Mastercard
255,Jan 07 2021,348.95,352.37,348.38,349.86,348.14,3100200,Mastercard
256,Jan 06 2021,350.42,354.03,344.56,347.55,345.40,3966800,Mastercard
257,Jan 05 2021,348.80,353.00,345.44,347.42,345.27,2990700,Mastercard
258,Jan 04 2021,358.00,358.13,347.36,351.49,349.32,4638400,Mastercard
259,Dec 31 2020,355.03,359.41,353.25,356.94,354.73,2881700,Mastercard
260,Dec 30 2020,348.68,357.82,347.21,355.55,353.35,4200600,Mastercard
261,Dec 29 2020,347.78,348.75,344.76,346.66,344.52,2822700,Mastercard
262,Dec 28 2020,337.86,345.59,336.87,344.47,342.34,3449100,Mastercard
263,Dec 24 2020,330.65,336.37,330.35,336.00,333.92,1308900,Mastercard
264,Dec 23 2020,334.13,335.21,329.03,329.23,327.19,2760600,Mastercard
265,Dec 22 2020,334.16,335.22,331.60,332.24,330.18,2403100,Mastercard
266,Dec 21 2020,333.21,336.15,327.24,334.37,332.30,3642500,Mastercard
267,Dec 18 2020,336.51,341.60,334.35,340.33,338.22,8443700,Mastercard
268,Dec 17 2020,334.54,338.33,333.40,336.90,334.82,2725500,Mastercard
269,Dec 16 2020,333.96,334.00,329.25,332.10,330.05,3393300,Mastercard
270,Dec 15 2020,333.16,335.22,327.62,333.65,331.59,3104600,Mastercard
271,Dec 14 2020,329.00,338.75,327.59,331.15,329.10,3552400,Mastercard
272,Dec 11 2020,327.09,331.57,325.53,327.42,325.39,4179400,Mastercard
273,Dec 10 2020,334.65,335.54,331.19,331.52,329.47,3506800,Mastercard
274,Dec 09 2020,340.41,341.71,334.69,336.85,334.77,2962600,Mastercard
275,Dec 08 2020,338.28,342.83,336.70,340.79,338.68,2224600,Mastercard
276,Dec 07 2020,343.36,347.99,340.05,340.96,338.85,2389800,Mastercard
277,Dec 04 2020,336.92,344.35,335.80,344.35,342.22,4323600,Mastercard
278,Dec 03 2020,338.56,342.32,334.12,335.14,333.07,3080300,Mastercard
279,Dec 02 2020,336.78,340.24,334.00,340.22,338.12,2972100,Mastercard
280,Dec 01 2020,339.67,342.63,337.62,338.88,336.78,4210400,Mastercard
281,Nov 30 2020,337.66,338.05,330.18,336.51,334.43,4276200,Mastercard
282,Nov 27 2020,342.83,342.88,337.61,339.07,336.97,1402300,Mastercard
283,Nov 25 2020,343.71,343.71,339.34,341.32,339.21,2535200,Mastercard
284,Nov 24 2020,336.91,344.11,334.12,342.39,340.27,3529700,Mastercard
285,Nov 23 2020,326.21,333.20,324.37,332.04,329.99,3219000,Mastercard
286,Nov 20 2020,334.78,335.16,323.00,323.00,321.00,4142400,Mastercard
287,Nov 19 2020,335.49,339.16,331.42,333.88,331.81,2718700,Mastercard
288,Nov 18 2020,336.53,340.95,334.86,335.94,333.86,3203400,Mastercard
289,Nov 17 2020,333.17,337.77,330.72,336.50,334.42,3412700,Mastercard
290,Nov 16 2020,341.80,342.65,333.17,335.45,333.38,3312800,Mastercard
291,Nov 13 2020,330.30,336.11,327.34,335.03,332.96,2393700,Mastercard
292,Nov 12 2020,329.06,333.09,326.30,328.29,326.26,3207700,Mastercard
293,Nov 11 2020,337.41,337.70,331.07,332.39,330.33,2969900,Mastercard
294,Nov 10 2020,339.99,345.86,333.44,334.78,332.71,5330400,Mastercard
295,Nov 09 2020,346.92,357.00,340.90,344.56,342.43,10933700,Mastercard
296,Nov 06 2020,315.98,316.49,310.09,313.64,311.70,2978500,Mastercard
297,Nov 05 2020,315.14,319.35,313.58,316.53,314.57,3794400,Mastercard
298,Nov 04 2020,305.09,312.72,302.24,307.20,305.30,4790100,Mastercard
299,Nov 03 2020,294.45,300.34,291.78,295.39,293.56,4097700,Mastercard
300,Nov 02 2020,294.24,294.84,288.12,289.97,288.18,5094900,Mastercard
301,Oct 30 2020,289.85,291.85,281.20,288.64,286.85,6892800,Mastercard
302,Oct 29 2020,293.20,295.30,287.55,293.18,291.37,9582300,Mastercard
303,Oct 28 2020,301.69,302.00,288.60,291.38,289.58,11518200,Mastercard
304,Oct 27 2020,318.90,319.56,312.36,317.11,315.15,4314900,Mastercard
305,Oct 26 2020,326.41,327.24,314.23,318.06,316.09,5173300,Mastercard
306,Oct 23 2020,335.69,335.69,328.31,329.61,327.57,2945400,Mastercard
307,Oct 22 2020,333.37,335.38,329.25,333.60,331.54,2256000,Mastercard
308,Oct 21 2020,332.49,336.32,331.30,333.42,331.36,2725300,Mastercard
309,Oct 20 2020,333.04,336.80,331.68,331.72,329.67,2677800,Mastercard
310,Oct 19 2020,340.12,341.30,330.43,331.67,329.62,2937600,Mastercard
311,Oct 16 2020,340.00,344.98,339.23,339.40,337.30,3324600,Mastercard
312,Oct 15 2020,338.30,339.61,332.82,338.57,336.48,3727300,Mastercard
313,Oct 14 2020,345.76,347.19,341.19,342.70,340.58,2234300,Mastercard
314,Oct 13 2020,351.43,351.50,345.02,345.84,343.70,2523800,Mastercard
315,Oct 12 2020,355.00,355.00,350.82,352.04,349.86,2942900,Mastercard
316,Oct 09 2020,347.99,353.36,347.00,352.39,350.21,3116500,Mastercard
317,Oct 08 2020,345.01,347.69,344.24,345.15,343.02,1991800,Mastercard
318,Oct 07 2020,341.78,344.65,340.34,343.90,341.38,3068200,Mastercard
319,Oct 06 2020,342.06,346.36,336.22,337.43,334.95,2553400,Mastercard
320,Oct 05 2020,341.68,343.25,338.97,343.25,340.73,2081600,Mastercard
321,Oct 02 2020,338.27,342.61,336.01,338.83,336.34,2184600,Mastercard
322,Oct 01 2020,342.24,346.70,340.28,343.37,340.85,2503600,Mastercard
323,Sep 30 2020,336.70,343.65,336.42,338.17,335.69,3285200,Mastercard
324,Sep 29 2020,338.39,340.72,335.82,336.23,333.76,2679500,Mastercard
325,Sep 28 2020,336.61,340.57,335.81,338.39,335.91,3122500,Mastercard
326,Sep 25 2020,325.65,333.48,322.10,331.78,329.34,3077500,Mastercard
327,Sep 24 2020,323.20,330.78,321.18,328.21,325.80,3706300,Mastercard
328,Sep 23 2020,334.84,335.17,323.47,324.53,322.15,2893900,Mastercard
329,Sep 22 2020,329.51,336.03,325.11,335.31,332.85,3375300,Mastercard
330,Sep 21 2020,329.47,331.67,320.81,327.85,325.44,4466000,Mastercard
331,Sep 18 2020,338.21,341.14,333.37,335.26,332.80,4006000,Mastercard
332,Sep 17 2020,337.14,343.72,336.00,339.43,336.94,3713000,Mastercard
333,Sep 16 2020,341.28,346.04,339.79,341.85,339.34,3049000,Mastercard
334,Sep 15 2020,342.74,343.93,338.53,339.14,336.65,2396400,Mastercard
335,Sep 14 2020,334.97,340.00,334.02,338.60,336.11,3416100,Mastercard
336,Sep 11 2020,334.71,334.71,327.31,330.15,327.73,2920400,Mastercard
337,Sep 10 2020,342.50,345.13,331.14,332.88,330.44,2845900,Mastercard
338,Sep 09 2020,337.39,342.76,332.37,339.64,337.15,3344900,Mastercard
339,Sep 08 2020,328.76,335.71,326.90,329.88,327.46,4425700,Mastercard
340,Sep 04 2020,343.00,346.99,326.55,335.01,332.55,6571200,Mastercard
