,Date,Open,High,Low,Close,Adj Close,Volume,Company
79,Sep 20 2021,734.56,742.00,718.62,730.17,730.17,24757700,Tesla
80,Sep 17 2021,757.15,761.04,750.00,759.49,759.49,28204200,Tesla
81,Sep 16 2021,752.83,758.91,747.61,756.99,756.99,13923400,Tesla
82,Sep 15 2021,745.00,756.86,738.36,755.83,755.83,15357700,Tesla
83,Sep 14 2021,742.57,754.47,736.40,744.49,744.49,18524900,Tesla
84,Sep 13 2021,740.21,744.78,708.85,743.00,743.00,22952500,Tesla
85,Sep 10 2021,759.60,762.61,734.52,736.27,736.27,15114300,Tesla
86,Sep 09 2021,753.41,762.10,751.63,754.86,754.86,14077700,Tesla
87,Sep 08 2021,761.58,764.45,740.77,753.87,753.87,18793000,Tesla
88,Sep 07 2021,740.00,760.20,739.26,752.92,752.92,20039800,Tesla
89,Sep 03 2021,732.25,734.00,724.20,733.57,733.57,15246100,Tesla
90,Sep 02 2021,734.50,740.97,730.54,732.39,732.39,12777300,Tesla
91,Sep 01 2021,734.08,741.99,731.27,734.09,734.09,13204300,Tesla
92,Aug 31 2021,733.00,740.39,726.44,735.72,735.72,20855400,Tesla
93,Aug 30 2021,714.72,731.00,712.73,730.91,730.91,18604200,Tesla
94,Aug 27 2021,705.00,715.00,702.10,711.92,711.92,13762100,Tesla
95,Aug 26 2021,708.31,715.40,697.62,701.16,701.16,13214300,Tesla
96,Aug 25 2021,707.03,716.97,704.00,711.20,711.20,12645600,Tesla
97,Aug 24 2021,710.68,715.22,702.64,708.49,708.49,13083100,Tesla
98,Aug 23 2021,685.44,712.13,680.75,706.30,706.30,20264900,Tesla
99,Aug 20 2021,682.85,692.13,673.70,680.26,680.26,14781800,Tesla
100,Aug 19 2021,678.21,686.55,667.59,673.47,673.47,14313500,Tesla
101,Aug 18 2021,669.75,695.77,669.35,688.99,688.99,20349400,Tesla
102,Aug 17 2021,672.66,674.58,648.84,665.71,665.71,23721300,Tesla
103,Aug 16 2021,705.07,709.50,676.40,686.17,686.17,22677400,Tesla
104,Aug 13 2021,723.71,729.90,714.34,717.17,717.17,16698900,Tesla
105,Aug 12 2021,706.34,722.80,699.40,722.25,722.25,17459100,Tesla
106,Aug 11 2021,712.71,715.18,704.21,707.82,707.82,9800600,Tesla
107,Aug 10 2021,713.99,716.59,701.88,709.99,709.99,13432300,Tesla
108,Aug 09 2021,710.17,719.03,705.13,713.76,713.76,14715300,Tesla
109,Aug 06 2021,711.90,716.33,697.63,699.10,699.10,15576200,Tesla
110,Aug 05 2021,716.00,720.95,711.41,714.63,714.63,12919600,Tesla
111,Aug 04 2021,711.00,724.90,708.93,710.92,710.92,17002600,Tesla
112,Aug 03 2021,719.00,722.65,701.01,709.74,709.74,21620300,Tesla
113,Aug 02 2021,700.00,726.94,698.40,709.67,709.67,33615800,Tesla
114,Jul 30 2021,671.76,697.53,669.00,687.20,687.20,29600500,Tesla
115,Jul 29 2021,649.79,683.69,648.80,677.35,677.35,30394600,Tesla
116,Jul 28 2021,647.00,654.97,639.40,646.98,646.98,16006600,Tesla
117,Jul 27 2021,663.40,666.50,627.24,644.78,644.78,32813300,Tesla
118,Jul 26 2021,650.97,668.20,647.11,657.62,657.62,25336600,Tesla
119,Jul 23 2021,646.36,648.80,637.30,643.38,643.38,14604900,Tesla
120,Jul 22 2021,656.44,662.17,644.60,649.26,649.26,15105700,Tesla
121,Jul 21 2021,659.61,664.86,650.29,655.29,655.29,13953300,Tesla
122,Jul 20 2021,651.99,662.39,640.50,660.50,660.50,15487100,Tesla
123,Jul 19 2021,629.89,647.20,621.29,646.22,646.22,21297100,Tesla
124,Jul 16 2021,654.68,656.70,642.20,644.22,644.22,16371000,Tesla
125,Jul 15 2021,658.39,666.14,637.88,650.60,650.60,20209600,Tesla
126,Jul 14 2021,670.75,678.61,652.84,653.38,653.38,21641200,Tesla
127,Jul 13 2021,686.32,693.28,666.30,668.54,668.54,20966100,Tesla
128,Jul 12 2021,662.20,687.24,662.16,685.70,685.70,25927000,Tesla
129,Jul 09 2021,653.18,658.91,644.69,656.95,656.95,18140500,Tesla
130,Jul 08 2021,628.37,654.43,620.46,652.81,652.81,22773300,Tesla
131,Jul 07 2021,664.27,665.70,638.32,644.65,644.65,18792000,Tesla
132,Jul 06 2021,681.71,684.00,651.40,659.58,659.58,23284500,Tesla
133,Jul 02 2021,678.98,700.00,673.26,678.90,678.90,27054500,Tesla
134,Jul 01 2021,683.92,687.99,672.80,677.92,677.92,18634500,Tesla
135,Jun 30 2021,679.77,692.81,678.14,679.70,679.70,18924900,Tesla
136,Jun 29 2021,684.65,687.51,675.89,680.76,680.76,17381300,Tesla
137,Jun 28 2021,671.64,694.70,670.32,688.72,688.72,21628200,Tesla
138,Jun 25 2021,689.58,693.81,668.70,671.87,671.87,32496700,Tesla
139,Jun 24 2021,674.99,697.62,667.61,679.82,679.82,45982400,Tesla
140,Jun 23 2021,632.00,657.20,630.04,656.57,656.57,31099200,Tesla
141,Jun 22 2021,618.25,628.57,615.50,623.71,623.71,19158900,Tesla
142,Jun 21 2021,624.48,631.39,608.88,620.83,620.83,24812700,Tesla
143,Jun 18 2021,613.37,628.35,611.80,623.31,623.31,24560900,Tesla
144,Jun 17 2021,601.89,621.47,601.34,616.60,616.60,22701400,Tesla
145,Jun 16 2021,597.54,608.50,593.50,604.87,604.87,22144100,Tesla
146,Jun 15 2021,616.69,616.79,598.23,599.36,599.36,17764100,Tesla
147,Jun 14 2021,612.23,625.49,609.18,617.69,617.69,20424000,Tesla
148,Jun 11 2021,610.23,612.56,601.52,609.89,609.89,16205300,Tesla
149,Jun 10 2021,603.88,616.59,600.50,610.12,610.12,23919600,Tesla
150,Jun 09 2021,602.17,611.79,597.63,598.78,598.78,16584600,Tesla
151,Jun 08 2021,623.01,623.09,595.50,603.59,603.59,26053400,Tesla
152,Jun 07 2021,591.83,610.00,582.88,605.13,605.13,22543700,Tesla
153,Jun 04 2021,579.71,600.61,577.20,599.05,599.05,24036900,Tesla
154,Jun 03 2021,601.80,604.55,571.22,572.84,572.84,30111900,Tesla
155,Jun 02 2021,620.13,623.36,599.14,605.12,605.12,23302800,Tesla
156,Jun 01 2021,627.80,633.80,620.55,623.90,623.90,18084900,Tesla
157,May 28 2021,628.50,635.59,622.38,625.22,625.22,22737000,Tesla
158,May 27 2021,620.24,631.13,616.21,630.85,630.85,26370600,Tesla
159,May 26 2021,607.56,626.17,601.50,619.13,619.13,28639300,Tesla
160,May 25 2021,607.31,613.99,595.71,604.69,604.69,28005900,Tesla
161,May 24 2021,581.60,614.48,573.65,606.44,606.44,34558100,Tesla
162,May 21 2021,596.11,596.68,580.00,580.88,580.88,26030600,Tesla
163,May 20 2021,575.00,588.85,571.07,586.78,586.78,30821100,Tesla
164,May 19 2021,552.55,566.21,546.98,563.46,563.46,39578400,Tesla
165,May 18 2021,568.00,596.25,563.38,577.87,577.87,36830600,Tesla
166,May 17 2021,575.55,589.73,561.20,576.83,576.83,32390400,Tesla
167,May 14 2021,583.41,592.87,570.46,589.74,589.74,33370900,Tesla
168,May 13 2021,601.54,606.46,559.65,571.69,571.69,44184900,Tesla
169,May 12 2021,602.49,620.41,586.77,589.89,589.89,33823600,Tesla
170,May 11 2021,599.24,627.10,595.60,617.20,617.20,46503900,Tesla
171,May 10 2021,664.90,665.05,627.61,629.04,629.04,31392400,Tesla
172,May 07 2021,665.80,690.00,660.22,672.37,672.37,23469200,Tesla
173,May 06 2021,680.76,681.02,650.00,663.54,663.54,27784600,Tesla
174,May 05 2021,681.06,685.30,667.34,670.94,670.94,21901900,Tesla
175,May 04 2021,678.94,683.45,657.70,673.60,673.60,29739300,Tesla
176,May 03 2021,703.80,706.00,680.50,684.90,684.90,27043100,Tesla
177,Apr 30 2021,667.59,715.47,666.14,709.44,709.44,40758700,Tesla
178,Apr 29 2021,699.51,702.25,668.50,677.00,677.00,28845400,Tesla
179,Apr 28 2021,696.41,708.50,693.60,694.40,694.40,22271000,Tesla
180,Apr 27 2021,717.96,724.00,703.35,704.74,704.74,29437000,Tesla
181,Apr 26 2021,741.00,749.30,732.61,738.20,738.20,31038500,Tesla
182,Apr 23 2021,719.80,737.36,715.46,729.40,729.40,28370000,Tesla
183,Apr 22 2021,741.50,753.77,718.04,719.69,719.69,35590300,Tesla
184,Apr 21 2021,704.77,744.84,698.00,744.12,744.12,31215500,Tesla
185,Apr 20 2021,717.42,737.25,710.69,718.99,718.99,35609000,Tesla
186,Apr 19 2021,719.60,725.40,691.80,714.63,714.63,39686200,Tesla
187,Apr 16 2021,728.65,749.41,724.60,739.78,739.78,27979500,Tesla
188,Apr 15 2021,743.10,743.69,721.31,738.85,738.85,27848900,Tesla
189,Apr 14 2021,770.70,780.79,728.03,732.23,732.23,49017400,Tesla
190,Apr 13 2021,712.70,763.00,710.66,762.32,762.32,44652800,Tesla
191,Apr 12 2021,685.70,704.80,682.09,701.98,701.98,29135700,Tesla
192,Apr 09 2021,677.77,680.97,669.43,677.02,677.02,21437100,Tesla
193,Apr 08 2021,677.38,689.55,671.65,683.80,683.80,23924300,Tesla
194,Apr 07 2021,687.00,691.38,667.84,670.97,670.97,26309400,Tesla
195,Apr 06 2021,690.30,696.55,681.37,691.62,691.62,28271800,Tesla
196,Apr 05 2021,707.71,708.16,684.70,691.05,691.05,41842800,Tesla
197,Apr 01 2021,688.37,692.42,659.42,661.75,661.75,35298400,Tesla
198,Mar 31 2021,646.62,672.00,641.11,667.93,667.93,33337300,Tesla
199,Mar 30 2021,601.75,637.66,591.01,635.62,635.62,39432400,Tesla
200,Mar 29 2021,615.64,616.48,596.02,611.29,611.29,28637000,Tesla
201,Mar 26 2021,641.87,643.82,599.89,618.71,618.71,33852800,Tesla
202,Mar 25 2021,613.00,645.50,609.50,640.39,640.39,39224900,Tesla
203,Mar 24 2021,667.91,668.02,630.11,630.27,630.27,33795200,Tesla
204,Mar 23 2021,675.77,677.80,657.51,662.16,662.16,30491900,Tesla
205,Mar 22 2021,684.59,699.62,668.75,670.00,670.00,39512200,Tesla
206,Mar 19 2021,646.60,657.23,624.62,654.87,654.87,42894000,Tesla
207,Mar 18 2021,684.29,689.23,652.00,653.16,653.16,33224800,Tesla
208,Mar 17 2021,656.87,703.73,651.01,701.81,701.81,40372500,Tesla
209,Mar 16 2021,703.35,707.92,671.00,676.88,676.88,32195700,Tesla
210,Mar 15 2021,694.09,713.18,684.04,707.94,707.94,29335600,Tesla
211,Mar 12 2021,670.00,694.88,666.14,693.73,693.73,33583800,Tesla
212,Mar 11 2021,699.40,702.50,677.18,699.60,699.60,36253900,Tesla
213,Mar 10 2021,700.30,717.85,655.06,668.06,668.06,60605700,Tesla
214,Mar 09 2021,608.18,678.09,595.21,673.58,673.58,67523300,Tesla
215,Mar 08 2021,600.55,620.13,558.79,563.00,563.00,51787000,Tesla
216,Mar 05 2021,626.06,627.84,539.49,597.95,597.95,89396500,Tesla
217,Mar 04 2021,655.80,668.45,600.00,621.44,621.44,65919500,Tesla
218,Mar 03 2021,687.99,700.70,651.71,653.20,653.20,30208000,Tesla
219,Mar 02 2021,718.28,721.11,685.00,686.44,686.44,23732200,Tesla
220,Mar 01 2021,690.11,719.00,685.05,718.43,718.43,27136200,Tesla
221,Feb 26 2021,700.00,706.70,659.51,675.50,675.50,41089200,Tesla
222,Feb 25 2021,726.15,737.21,670.58,682.22,682.22,39023900,Tesla
223,Feb 24 2021,711.85,745.00,694.17,742.02,742.02,36767000,Tesla
224,Feb 23 2021,662.13,713.61,619.00,698.84,698.84,66606900,Tesla
225,Feb 22 2021,762.64,768.50,710.20,714.50,714.50,37269700,Tesla
226,Feb 19 2021,795.00,796.79,777.37,781.30,781.30,18958300,Tesla
227,Feb 18 2021,780.90,794.69,776.27,787.38,787.38,17957100,Tesla
228,Feb 17 2021,779.09,799.84,762.01,798.15,798.15,25996500,Tesla
229,Feb 16 2021,818.00,821.00,792.44,796.22,796.22,19802300,Tesla
230,Feb 12 2021,801.26,817.33,785.33,816.12,816.12,23768300,Tesla
231,Feb 11 2021,812.44,829.88,801.73,811.66,811.66,21622800,Tesla
232,Feb 10 2021,843.64,844.82,800.02,804.82,804.82,36216100,Tesla
233,Feb 09 2021,855.12,859.80,841.75,849.46,849.46,15157700,Tesla
234,Feb 08 2021,869.67,877.77,854.75,863.42,863.42,20161700,Tesla
235,Feb 05 2021,845.00,864.77,838.97,852.23,852.23,18566600,Tesla
236,Feb 04 2021,855.00,856.50,833.42,849.99,849.99,15812700,Tesla
237,Feb 03 2021,877.02,878.08,853.06,854.69,854.69,18343500,Tesla
238,Feb 02 2021,844.68,880.50,842.20,872.79,872.79,24346200,Tesla
239,Feb 01 2021,814.29,842.00,795.56,839.81,839.81,25391400,Tesla
240,Jan 29 2021,830.00,842.41,780.10,793.53,793.53,34990800,Tesla
241,Jan 28 2021,820.00,848.00,801.00,835.43,835.43,26378000,Tesla
242,Jan 27 2021,870.35,891.50,858.66,864.16,864.16,27334000,Tesla
243,Jan 26 2021,891.38,895.90,871.60,883.09,883.09,23131600,Tesla
244,Jan 25 2021,855.00,900.40,838.82,880.80,880.80,41173400,Tesla
245,Jan 22 2021,834.31,848.00,828.62,846.64,846.64,20066500,Tesla
246,Jan 21 2021,855.00,855.72,841.42,844.99,844.99,20521100,Tesla
247,Jan 20 2021,858.74,859.50,837.28,850.45,850.45,25665900,Tesla
248,Jan 19 2021,837.80,850.00,833.00,844.55,844.55,25367000,Tesla
249,Jan 15 2021,852.00,859.90,819.10,826.16,826.16,38777600,Tesla
250,Jan 14 2021,843.39,863.00,838.75,845.00,845.00,31266300,Tesla
251,Jan 13 2021,852.76,860.47,832.00,854.41,854.41,33312500,Tesla
252,Jan 12 2021,831.00,868.00,827.34,849.44,849.44,46270700,Tesla
253,Jan 11 2021,849.40,854.43,803.62,811.19,811.19,59301600,Tesla
254,Jan 08 2021,856.00,884.49,838.39,880.02,880.02,75055500,Tesla
255,Jan 07 2021,777.63,816.99,775.20,816.04,816.04,51498900,Tesla
256,Jan 06 2021,758.49,774.00,749.10,755.98,755.98,44700000,Tesla
257,Jan 05 2021,723.66,740.84,719.20,735.11,735.11,32245200,Tesla
258,Jan 04 2021,719.46,744.49,717.19,729.77,729.77,48638200,Tesla
259,Dec 31 2020,699.99,718.72,691.12,705.67,705.67,49649900,Tesla
260,Dec 30 2020,672.00,696.60,668.36,694.78,694.78,42846000,Tesla
261,Dec 29 2020,661.00,669.90,655.00,665.99,665.99,22910800,Tesla
262,Dec 28 2020,674.51,681.40,660.80,663.69,663.69,32278600,Tesla
263,Dec 24 2020,642.99,666.09,641.00,661.77,661.77,22865600,Tesla
264,Dec 23 2020,632.20,651.50,622.57,645.98,645.98,33173000,Tesla
265,Dec 22 2020,648.00,649.88,614.23,640.34,640.34,51716000,Tesla
266,Dec 21 2020,666.24,668.50,646.07,649.86,649.86,58045300,Tesla
267,Dec 18 2020,668.90,695.00,628.54,695.00,695.00,222126200,Tesla
268,Dec 17 2020,628.19,658.82,619.50,655.90,655.90,56270100,Tesla
269,Dec 16 2020,628.23,632.50,605.00,622.77,622.77,42095800,Tesla
270,Dec 15 2020,643.28,646.90,623.80,633.25,633.25,45071500,Tesla
271,Dec 14 2020,619.00,642.75,610.20,639.83,639.83,52040600,Tesla
272,Dec 11 2020,615.01,624.00,596.80,609.99,609.99,46475000,Tesla
273,Dec 10 2020,574.37,627.75,566.34,627.07,627.07,67083200,Tesla
274,Dec 09 2020,653.69,654.32,588.00,604.48,604.48,71291200,Tesla
275,Dec 08 2020,625.51,651.28,618.50,649.88,649.88,64265000,Tesla
276,Dec 07 2020,604.92,648.79,603.05,641.76,641.76,56309700,Tesla
277,Dec 04 2020,591.01,599.04,585.50,599.04,599.04,29401300,Tesla
278,Dec 03 2020,590.02,598.97,582.43,593.38,593.38,42552000,Tesla
279,Dec 02 2020,556.44,571.54,541.21,568.82,568.82,47775700,Tesla
280,Dec 01 2020,597.59,597.85,572.05,584.76,584.76,40103500,Tesla
281,Nov 30 2020,602.21,607.80,554.51,567.60,567.60,63003100,Tesla
282,Nov 27 2020,581.16,598.78,578.45,585.76,585.76,37561100,Tesla
283,Nov 25 2020,550.06,574.00,545.37,574.00,574.00,48930200,Tesla
284,Nov 24 2020,540.40,559.99,526.20,555.38,555.38,53648500,Tesla
285,Nov 23 2020,503.50,526.00,501.79,521.85,521.85,50260300,Tesla
286,Nov 20 2020,497.99,502.50,489.06,489.61,489.61,32911900,Tesla
287,Nov 19 2020,492.00,508.61,487.57,499.27,499.27,62475300,Tesla
288,Nov 18 2020,448.35,496.00,443.50,486.64,486.64,78044000,Tesla
289,Nov 17 2020,460.17,462.00,433.01,441.61,441.61,61188300,Tesla
290,Nov 16 2020,408.93,412.45,404.09,408.09,408.09,26838600,Tesla
291,Nov 13 2020,410.85,412.53,401.66,408.50,408.50,19771100,Tesla
292,Nov 12 2020,415.05,423.00,409.52,411.76,411.76,19855100,Tesla
293,Nov 11 2020,416.45,418.70,410.58,417.13,417.13,17357700,Tesla
294,Nov 10 2020,420.09,420.09,396.03,410.36,410.36,30284200,Tesla
295,Nov 09 2020,439.50,452.50,421.00,421.26,421.26,34833000,Tesla
296,Nov 06 2020,436.10,436.57,424.28,429.95,429.95,21706000,Tesla
297,Nov 05 2020,428.30,440.00,424.00,438.09,438.09,28414500,Tesla
298,Nov 04 2020,430.62,435.40,417.10,420.98,420.98,32143100,Tesla
299,Nov 03 2020,409.73,427.77,406.69,423.90,423.90,34351700,Tesla
300,Nov 02 2020,394.00,406.98,392.30,400.51,400.51,29021100,Tesla
301,Oct 30 2020,406.90,407.59,379.11,388.04,388.04,42511300,Tesla
302,Oct 29 2020,409.96,418.06,406.46,410.83,410.83,22655300,Tesla
303,Oct 28 2020,416.48,418.60,406.00,406.02,406.02,25451400,Tesla
304,Oct 27 2020,423.76,430.50,420.10,424.68,424.68,22686500,Tesla
305,Oct 26 2020,411.63,425.76,410.00,420.28,420.28,28239200,Tesla
306,Oct 23 2020,421.84,422.89,407.38,420.63,420.63,33717000,Tesla
307,Oct 22 2020,441.92,445.23,424.51,425.79,425.79,39993200,Tesla
308,Oct 21 2020,422.70,432.95,421.25,422.64,422.64,32370500,Tesla
309,Oct 20 2020,431.75,431.75,419.05,421.94,421.94,31656300,Tesla
310,Oct 19 2020,446.24,447.00,428.87,430.83,430.83,36287800,Tesla
311,Oct 16 2020,454.44,455.95,438.85,439.67,439.67,32775900,Tesla
312,Oct 15 2020,450.31,456.57,442.50,448.88,448.88,35672400,Tesla
313,Oct 14 2020,449.78,465.90,447.35,461.30,461.30,47879700,Tesla
314,Oct 13 2020,443.35,448.89,436.60,446.65,446.65,34463700,Tesla
315,Oct 12 2020,442.00,448.74,438.58,442.30,442.30,38791100,Tesla
316,Oct 09 2020,430.13,434.59,426.46,434.00,434.00,28925700,Tesla
317,Oct 08 2020,438.44,439.00,425.30,425.92,425.92,40421100,Tesla
318,Oct 07 2020,419.87,429.90,413.85,425.30,425.30,43127700,Tesla
319,Oct 06 2020,423.79,428.78,406.05,413.98,413.98,49146300,Tesla
320,Oct 05 2020,423.35,433.64,419.33,425.68,425.68,44722800,Tesla
321,Oct 02 2020,421.39,439.13,415.00,415.09,415.09,71430000,Tesla
322,Oct 01 2020,440.76,448.88,434.42,448.16,448.16,50741500,Tesla
323,Sep 30 2020,421.32,433.93,420.47,429.01,429.01,48145600,Tesla
324,Sep 29 2020,416.00,428.50,411.60,419.07,419.07,50219300,Tesla
325,Sep 28 2020,424.62,428.08,415.55,421.20,421.20,49719600,Tesla
326,Sep 25 2020,393.47,408.73,391.30,407.34,407.34,67208500,Tesla
327,Sep 24 2020,363.80,399.50,351.30,387.79,387.79,96561100,Tesla
328,Sep 23 2020,405.16,412.15,375.88,380.36,380.36,95074200,Tesla
329,Sep 22 2020,429.60,437.76,417.60,424.23,424.23,79580800,Tesla
330,Sep 21 2020,453.13,455.68,407.07,449.39,449.39,109476800,Tesla
331,Sep 18 2020,447.94,451.00,428.80,442.15,442.15,86406800,Tesla
332,Sep 17 2020,415.60,437.79,408.00,423.43,423.43,76779200,Tesla
333,Sep 16 2020,439.87,457.79,435.31,441.76,441.76,72279300,Tesla
334,Sep 15 2020,436.56,461.94,430.70,449.76,449.76,97298200,Tesla
335,Sep 14 2020,380.95,420.00,373.30,419.62,419.62,83020600,Tesla
336,Sep 11 2020,381.94,382.50,360.50,372.72,372.72,60717500,Tesla
337,Sep 10 2020,386.21,398.99,360.56,371.34,371.34,84930600,Tesla
338,Sep 09 2020,356.60,369.00,341.51,366.28,366.28,79465800,Tesla
339,Sep 08 2020,356.00,368.74,329.88,330.21,330.21,115465700,Tesla
340,Sep 04 2020,402.81,428.00,372.02,418.32,418.32,110321900,Tesla
341,Sep 03 2020,407.23,431.80,402.00,407.00,407.00,87596100,Tesla
342,Sep 02 2020,478.99,479.04,405.12,447.37,447.37,96176100,Tesla
